ID,X,Y
11,70.824285,160.91187
11,70.524013,160.90208
11,70.223742,160.89228
11,69.92347,160.88249
11,69.623199,160.8727
11,69.322928,160.8629
11,69.31315,161.16241
11,69.303373,161.46193
11,69.003102,161.45213
11,68.993324,161.75165
11,68.693053,161.74185
11,68.683276,162.04137
11,68.673498,162.34088
11,68.373227,162.33109
11,68.363449,162.6306
11,68.063179,162.62081
11,67.762908,162.61101
11,67.75313,162.91053
11,67.45286,162.90073
11,67.152589,162.89094
11,66.852318,162.88114
11,66.748353,162.87775
11,66.552048,162.87135
11,66.54227,163.17086
11,66.532493,163.47038
11,66.522715,163.76989
11,66.222445,163.7601
11,66.212667,164.05961
11,66.20289,164.35912
11,66.50316,164.36892
11,66.500232,164.4586
11,66.493383,164.66843
11,66.483605,164.96794
11,66.473827,165.26746
11,66.670133,165.27386
11,66.774097,165.27725
11,67.074368,165.28704
11,67.374638,165.29684
11,67.674909,165.30663
11,67.975179,165.31643
11,67.965401,165.61594
11,67.955623,165.91545
11,67.945845,166.21497
11,67.942706,166.31111
12,97.698819,166.27063
12,97.841846,166.16498
12,98.6094,165.69524
12,98.902653,165.51577
12,99.091874,165.39996
12,99.537707,165.30803
12,100.445608,165.12083
12,100.453575,164.87689
12,100.463357,164.57738
12,100.473139,164.27786
12,100.482921,163.97834
12,100.783197,163.98814
12,100.792979,163.68862
12,101.093255,163.69842
12,101.393531,163.70822
12,101.693807,163.71802
12,101.703589,163.4185
12,102.003865,163.4283
12,102.304141,163.4381
12,102.604417,163.4479
12,102.904694,163.45769
12,102.914476,163.15818
12,103.214752,163.16798
12,103.515029,163.17777
12,103.505246,163.47729
12,103.495464,163.77681
12,103.485682,164.07633
12,103.785958,164.08613
12,103.982268,164.09254
12,104.109435,160.19879
12,103.913125,160.19239
12,103.903344,160.49191
12,103.603067,160.48211
12,103.30279,160.47231
12,103.312572,160.17279
12,103.612848,160.18259
12,103.62263,159.88307
12,103.922907,159.89287
12,103.932689,159.59335
12,104.128999,159.59976
12,104.132591,159.48976
12,104.148562,159.00072
12,103.952252,158.99431
12,103.651975,158.98451
12,103.351698,158.97472
12,103.361479,158.6752
12,103.061202,158.6654
12,102.760926,158.6556
12,102.770707,158.35608
12,102.47043,158.34628
12,102.170153,158.33649
12,101.869876,158.32669
12,101.569599,158.31689
12,101.579381,158.01737
12,101.589162,157.71785
12,101.598943,157.41834
12,101.298666,157.40854
12,101.308447,157.10902
12,101.00817,157.09922
12,100.998389,157.39874
12,100.988608,157.69826
12,100.978827,157.99778
12,100.67855,157.98798
12,100.378274,157.97818
12,100.368493,158.2777
12,100.668769,158.28749
12,100.658988,158.58701
12,100.649207,158.88653
12,100.639426,159.18605
12,100.33915,159.17625
12,100.038873,159.16645
12,99.738597,159.15665
12,99.43832,159.14686
12,99.448101,158.84734
12,99.147825,158.83754
12,99.138044,159.13706
12,98.837768,159.12726
12,98.537492,159.11746
12,98.531302,159.307
12,98.527711,159.41698
12,98.227435,159.40718
12,97.923332,159.39726
12,97.739982,165.08818
12,97.730332,165.3877
12,97.727441,165.47742
12,97.717875,165.68713
12,97.708093,165.98665
12,97.698819,166.27063
13,60.49096,164.2626
13,54.285401,164.06022
13,53.588649,164.0375
13,53.5818,164.24733
13,53.572024,164.54684
13,53.563041,164.87073
13,53.862355,164.86109
13,54.259678,164.8483
13,54.672485,164.83501
13,56.081881,165.19001
13,57.506231,165.42503
13,58.854349,165.59502
13,59.799361,165.77498
13,60.432216,166.06219
13,60.49096,164.2626
14,48.079861,163.85786
14,48.28187,157.66799
14,47.184761,157.63222
14,47.181172,157.74221
14,46.880903,157.73242
14,46.580635,157.72263
14,46.280367,157.71284
14,45.980099,157.70305
14,45.970325,158.00256
14,45.670057,157.99277
14,45.679831,157.69326
14,45.68342,157.58327
14,44.782616,157.55391
14,44.788801,157.36438
14,44.798575,157.06487
14,45.098843,157.07466
14,45.108616,156.77515
14,44.808348,156.76536
14,44.50808,156.75557
14,44.498307,157.05508
14,44.198039,157.04529
14,43.897771,157.0355
14,43.597503,157.02571
14,43.297235,157.01592
14,43.287462,157.31543
14,43.281277,157.50496
14,42.98101,157.49518
14,42.977421,157.60515
14,42.967648,157.90466
14,42.66738,157.89487
14,42.657607,158.19438
14,42.357339,158.18459
14,42.367113,157.88508
14,42.062971,157.87516
14,42.043424,158.47418
14,41.747031,158.46452
14,41.737258,158.76403
14,41.727484,159.06354
14,42.023877,159.0732
14,42.328019,159.08312
14,42.318245,159.38263
14,42.308471,159.68213
14,42.298698,159.98164
14,42.288924,160.28115
14,42.27915,160.58066
14,42.579417,160.59045
14,42.569643,160.88996
14,42.559869,161.18947
14,42.860136,161.19926
14,42.86991,160.89975
14,43.170178,160.90954
14,43.470445,160.91933
14,43.770712,160.92912
14,43.760938,161.22863
14,44.061205,161.23842
14,44.361472,161.24821
14,44.66174,161.258
14,44.962007,161.26779
14,44.952233,161.5673
14,44.942459,161.86681
14,44.642191,161.85702
14,44.632417,162.15653
14,44.622642,162.45604
14,44.322375,162.44625
14,44.312601,162.74576
14,44.012334,162.73597
14,43.712067,162.72618
14,43.702292,163.02569
14,43.402025,163.0159
14,43.39435,163.25107
14,44.87935,163.755
14,45.058754,163.88
14,46.476859,164.865
14,47.368108,165.56001
14,47.94999,166.02998
14,48.008024,166.05893
14,48.079861,163.85786
15,116.998164,164.51735
15,116.697886,164.50755
15,116.393733,164.49762
15,116.097329,164.48795
15,116.107113,164.18843
15,115.806835,164.17863
15,115.506556,164.16883
15,115.206278,164.15902
15,114.906,164.14922
15,114.605722,164.13942
15,114.615506,163.8399
15,114.625289,163.54038
15,114.325011,163.53058
15,114.315227,163.8301
15,114.014949,163.8203
15,114.005166,164.11982
15,113.704888,164.11002
15,113.695104,164.40954
15,113.995382,164.41934
15,113.985598,164.71886
15,113.975814,165.01838
15,113.96603,165.3179
15,113.956488,165.613
15,114.175616,165.62497
15,114.255021,165.63706
15,114.555308,165.68276
15,114.668721,165.70002
15,115.033741,165.76004
15,115.428756,165.84
15,115.911259,165.85497
15,116.054997,165.815
15,116.353575,165.72694
15,116.716226,165.61998
15,118.235602,165.40003
15,119.673123,165.44887
15,119.681103,165.20461
15,119.380824,165.19481
15,119.390609,164.89529
15,119.400393,164.59577
15,119.100114,164.58597
15,118.799836,164.57616
15,118.80962,164.27664
15,118.819404,163.97712
15,118.519126,163.96732
15,118.218847,163.95752
15,118.209063,164.25704
15,117.908784,164.24724
15,117.608505,164.23744
15,117.308227,164.22763
15,117.298442,164.52715
15,116.998164,164.51735
16,79.079557,165.73346
16,79.081345,165.67872
16,79.091124,165.37921
16,79.100903,165.07969
16,78.804506,165.07002
16,78.811357,164.86019
16,78.814285,164.77051
16,78.514013,164.76071
16,78.21374,164.75092
16,78.22352,164.4514
16,78.233299,164.15189
16,77.933027,164.14209
16,77.942806,163.84258
16,77.952585,163.54306
16,77.962363,163.24355
16,77.972142,162.94403
16,77.67187,162.93424
16,77.681649,162.63472
16,77.381376,162.62493
16,77.081104,162.61513
16,76.780832,162.60533
16,76.48056,162.59554
16,76.490338,162.29602
16,76.190066,162.28623
16,75.889794,162.27643
16,75.589522,162.26664
16,75.5993,161.96713
16,75.299028,161.95733
16,74.998756,161.94754
16,74.698484,161.93774
16,74.398212,161.92795
16,74.09794,161.91815
16,74.107718,161.61864
16,73.807446,161.60884
16,73.507174,161.59905
16,73.206902,161.58925
16,73.002847,161.5826
16,72.906631,161.57946
16,72.896853,161.87897
16,72.596581,161.86918
16,72.586803,162.16869
16,72.577025,162.46821
16,72.877297,162.478
16,72.867518,162.77751
16,72.963734,162.78065
16,72.902136,164.66742
16,72.890305,165.0298
16,73.093253,165.0704
16,73.266254,165.10502
16,73.691195,165.16965
16,73.970693,165.21217
16,74.055319,165.21493
16,74.290518,165.21206
16,74.590623,165.2084
16,74.872485,165.20496
16,75.195597,165.12536
16,75.481226,165.05499
16,76.226253,165.02003
16,77.07499,165.17
16,78.018128,165.41003
16,78.905622,165.67002
16,79.079557,165.73346
17,91.51905,165.2748
17,97.727441,165.47742
17,97.730332,165.3877
17,97.739982,165.08818
17,97.923332,159.39726
17,97.928328,159.28733
17,97.934473,159.09779
17,97.636663,159.08807
17,97.336387,159.07827
17,97.036111,159.06847
17,96.735835,159.05868
17,96.43556,159.04888
17,96.44534,158.74936
17,96.145064,158.73956
17,96.135284,159.03908
17,95.835008,159.02928
17,95.534732,159.01949
17,95.528543,159.20902
17,95.524952,159.319
17,95.515171,159.61852
17,95.505391,159.91804
17,95.49561,160.21755
17,95.485829,160.51707
17,95.185554,160.50727
17,95.195334,160.20776
17,94.895059,160.19796
17,94.594783,160.18816
17,94.604564,159.88864
17,94.614344,159.58913
17,94.314069,159.57933
17,94.013794,159.56953
17,93.713518,159.55973
17,93.723299,159.26022
17,93.423023,159.25042
17,93.413243,159.54994
17,93.403463,159.84945
17,93.103187,159.83966
17,92.802912,159.82986
17,92.502637,159.82006
17,92.512417,159.52055
17,92.522197,159.22103
17,92.525789,159.11104
17,92.531977,158.92151
17,92.541758,158.622
17,92.241482,158.6122
17,92.231702,158.91172
17,91.931427,158.90192
17,91.925239,159.09144
17,91.721181,159.08478
17,91.590445,163.0885
17,91.494228,163.08536
17,91.484447,163.38487
17,91.580664,163.38801
17,91.51905,165.2748
18,79.091124,165.37921
18,79.395271,165.38913
18,79.695543,165.39893
18,79.995816,165.40872
18,80.296088,165.41852
18,80.305867,165.119
18,80.312719,164.90917
18,80.315647,164.81949
18,80.325426,164.51997
18,80.335206,164.22046
18,80.344985,163.92094
18,80.354764,163.62143
18,80.054492,163.61163
18,80.064271,163.31212
18,79.763998,163.30232
18,79.773778,163.0028
18,79.473505,162.99301
18,79.169358,162.98309
18,78.87296,162.97342
18,78.882739,162.6739
18,78.582466,162.66411
18,78.282194,162.65431
18,77.981921,162.64452
18,77.681649,162.63472
18,77.67187,162.93424
18,77.972142,162.94403
18,77.962363,163.24355
18,77.952585,163.54306
18,77.942806,163.84258
18,77.933027,164.14209
18,78.233299,164.15189
18,78.22352,164.4514
18,78.21374,164.75092
18,78.514013,164.76071
18,78.814285,164.77051
18,78.811357,164.86019
18,78.804506,165.07002
18,79.100903,165.07969
18,79.091124,165.37921
19,103.982268,164.09254
19,103.785958,164.08613
19,103.485682,164.07633
19,103.495464,163.77681
19,103.505246,163.47729
19,103.515029,163.17777
19,103.214752,163.16798
19,102.914476,163.15818
19,102.904694,163.45769
19,102.604417,163.4479
19,102.304141,163.4381
19,102.003865,163.4283
19,101.703589,163.4185
19,101.693807,163.71802
19,101.393531,163.70822
19,101.093255,163.69842
19,100.792979,163.68862
19,100.783197,163.98814
19,100.482921,163.97834
19,100.473139,164.27786
19,100.463357,164.57738
19,100.453575,164.87689
19,100.445608,165.12083
19,100.619347,165.08501
19,101.618759,165.16502
19,101.947715,165.20407
19,102.244953,165.23936
19,102.542191,165.27465
19,102.587478,165.28002
19,102.846414,165.27469
19,103.146357,165.2685
19,103.4463,165.26232
19,103.746243,165.25614
19,103.803127,165.25497
19,103.943994,165.26441
19,104.647794,165.31156
19,104.65744,165.01409
19,104.667222,164.71457
19,104.677005,164.41505
19,104.376728,164.40525
19,104.076452,164.39545
19,104.086235,164.09593
19,103.982268,164.09254
20,85.313392,165.07232
20,91.51905,165.2748
20,91.580664,163.38801
20,91.484447,163.38487
20,91.494228,163.08536
20,91.590445,163.0885
20,91.721181,159.08478
20,85.515505,158.88233
20,85.502135,159.29183
20,85.305827,159.28543
20,85.296048,159.58495
20,84.995774,159.57515
20,84.6955,159.56535
20,84.685721,159.86487
20,84.385447,159.85507
20,84.375668,160.15459
20,84.675941,160.16438
20,84.666162,160.4639
20,84.966436,160.4737
20,85.26671,160.48349
20,85.276489,160.18398
20,85.472797,160.19038
20,85.384781,162.88602
20,85.488747,162.88942
20,85.78902,162.89921
20,86.089294,162.90901
20,86.389568,162.91881
20,86.689841,162.9286
20,86.990115,162.9384
20,86.980335,163.23792
20,87.280609,163.24771
20,87.580883,163.25751
20,87.881157,163.26731
20,87.890937,162.96779
20,88.191211,162.97759
20,88.491485,162.98738
20,88.791759,162.99718
20,89.092033,163.00698
20,89.392307,163.01677
20,89.382527,163.31629
20,89.682801,163.32609
20,89.673021,163.62561
20,89.372746,163.61581
20,89.362966,163.91532
20,89.353185,164.21484
20,89.052911,164.20504
20,88.752637,164.19525
20,88.762418,163.89573
20,88.462144,163.88593
20,88.16187,163.87614
20,88.15209,164.17565
20,88.452363,164.18545
20,88.442583,164.48497
20,88.142309,164.47517
20,88.132529,164.77469
20,87.832255,164.76489
20,87.822475,165.06441
20,87.522201,165.05461
20,87.221927,165.04481
20,86.921654,165.03501
20,86.931434,164.7355
20,86.941214,164.43598
20,86.950995,164.13646
20,86.650721,164.12667
20,86.640941,164.42618
20,86.340667,164.41639
20,86.350447,164.11687
20,86.050174,164.10707
20,86.040394,164.40659
20,86.030613,164.70611
20,85.73034,164.69631
20,85.430067,164.68651
20,85.439847,164.387
20,85.335881,164.3836
20,85.313392,165.07232
21,72.902136,164.66742
21,72.963734,162.78065
21,72.867518,162.77751
21,72.877297,162.478
21,72.577025,162.46821
21,72.586803,162.16869
21,72.596581,161.86918
21,72.896853,161.87897
21,72.906631,161.57946
21,73.002847,161.5826
21,73.022403,160.98357
21,72.926186,160.98043
21,72.625915,160.97064
21,72.325643,160.96084
21,72.315865,161.26036
21,72.015593,161.25056
21,72.005816,161.55008
21,71.705544,161.54028
21,71.695766,161.83979
21,71.395495,161.83
21,71.405272,161.53049
21,71.105001,161.52069
21,70.804729,161.5109
21,70.794952,161.81041
21,70.785174,162.10993
21,71.085445,162.11972
21,71.075667,162.41923
21,71.06589,162.71875
21,70.765618,162.70895
21,70.75584,163.00847
21,70.455569,162.99867
21,70.445791,163.29819
21,70.436013,163.5977
21,70.426235,163.89721
21,70.416457,164.19673
21,70.406679,164.49624
21,70.403751,164.58593
21,70.396901,164.79576
21,70.387123,165.09527
21,70.381899,165.25528
21,70.661224,165.15496
21,71.081246,164.99501
21,71.657474,164.89497
21,72.491228,164.94996
21,72.890305,165.0298
21,72.902136,164.66742
22,82.114355,164.96795
22,85.313392,165.07232
22,85.335881,164.3836
22,85.139573,164.3772
22,85.149353,164.07768
22,84.84908,164.06789
22,84.548807,164.05809
22,84.248533,164.04829
22,84.258313,163.74878
22,84.268093,163.44926
22,84.277873,163.14975
22,84.287653,162.85023
22,84.587926,162.86003
22,84.578146,163.15954
22,84.87842,163.16934
22,85.178693,163.17914
22,85.188473,162.87962
22,85.384781,162.88602
22,85.472797,160.19038
22,85.276489,160.18398
22,85.26671,160.48349
22,84.966436,160.4737
22,84.666162,160.4639
22,84.675941,160.16438
22,84.375668,160.15459
22,84.385447,159.85507
22,84.685721,159.86487
22,84.6955,159.56535
22,84.995774,159.57515
22,85.296048,159.58495
22,85.305827,159.28543
22,85.502135,159.29183
22,85.515505,158.88233
22,80.815091,158.72899
22,80.821279,158.53947
22,80.521005,158.52967
22,80.220732,158.51988
22,80.23051,158.22036
22,79.930237,158.21057
22,79.920459,158.51008
22,79.914271,158.6996
22,79.30985,158.67989
22,79.169358,162.98309
22,79.473505,162.99301
22,79.773778,163.0028
22,79.763998,163.30232
22,80.064271,163.31212
22,80.054492,163.61163
22,80.354764,163.62143
22,80.344985,163.92094
22,80.335206,164.22046
22,80.325426,164.51997
22,80.315647,164.81949
22,80.312719,164.90917
22,80.305867,165.119
22,80.60614,165.1288
22,80.612991,164.91897
22,81.513809,164.94836
22,81.506958,165.15819
22,81.80723,165.16798
22,82.107503,165.17778
22,82.114355,164.96795
23,85.384781,162.88602
23,85.188473,162.87962
23,85.178693,163.17914
23,84.87842,163.16934
23,84.578146,163.15954
23,84.587926,162.86003
23,84.287653,162.85023
23,84.277873,163.14975
23,84.268093,163.44926
23,84.258313,163.74878
23,84.248533,164.04829
23,84.548807,164.05809
23,84.84908,164.06789
23,85.149353,164.07768
23,85.139573,164.3772
23,85.335881,164.3836
23,85.439847,164.387
23,85.430067,164.68651
23,85.73034,164.69631
23,86.030613,164.70611
23,86.040394,164.40659
23,86.050174,164.10707
23,86.350447,164.11687
23,86.340667,164.41639
23,86.640941,164.42618
23,86.650721,164.12667
23,86.950995,164.13646
23,86.941214,164.43598
23,86.931434,164.7355
23,86.921654,165.03501
23,87.221927,165.04481
23,87.522201,165.05461
23,87.822475,165.06441
23,87.832255,164.76489
23,88.132529,164.77469
23,88.142309,164.47517
23,88.442583,164.48497
23,88.452363,164.18545
23,88.15209,164.17565
23,88.16187,163.87614
23,88.462144,163.88593
23,88.762418,163.89573
23,88.752637,164.19525
23,89.052911,164.20504
23,89.353185,164.21484
23,89.362966,163.91532
23,89.372746,163.61581
23,89.673021,163.62561
23,89.682801,163.32609
23,89.382527,163.31629
23,89.392307,163.01677
23,89.092033,163.00698
23,88.791759,162.99718
23,88.491485,162.98738
23,88.191211,162.97759
23,87.890937,162.96779
23,87.881157,163.26731
23,87.580883,163.25751
23,87.280609,163.24771
23,86.980335,163.23792
23,86.990115,162.9384
23,86.689841,162.9286
23,86.389568,162.91881
23,86.089294,162.90901
23,85.78902,162.89921
23,85.488747,162.88942
23,85.384781,162.88602
24,121.541485,163.46629
24,121.5317,163.76582
24,121.83198,163.77562
24,121.822195,164.07514
24,122.122474,164.08494
24,122.112689,164.38446
24,122.102904,164.68399
24,122.093119,164.98351
24,122.393399,164.99331
24,122.58971,164.99972
24,122.693678,165.00311
24,122.993957,165.01292
24,123.003742,164.71339
24,123.304022,164.7232
24,123.604301,164.733
24,123.614086,164.43348
24,123.914366,164.44328
24,123.924151,164.14376
24,123.933936,163.84423
24,123.633656,163.83443
24,123.333377,163.82463
24,123.343162,163.52511
24,123.352946,163.22559
24,123.653226,163.23539
24,123.663011,162.93587
24,123.362731,162.92606
24,123.062452,162.91626
24,122.762172,162.90646
24,122.658204,162.90307
24,122.749857,160.09738
24,122.814752,158.11072
24,122.918721,158.11412
24,123.219001,158.12392
24,123.228785,157.8244
24,123.529065,157.8342
24,123.538849,157.53468
24,123.839129,157.54448
