ID,X,Y
16,25.80815126,66.59750746
16,29.00000006,66.99999994
16,29.00000006,65.99999993
16,30.00000006,65.99999993
16,30.66406246,64.66406249
16,31.00000006,61.99999993
17,64.99999993,11.00000004
17,63.99999993,11.00000004
17,59.99999993,11.00000004
17,59.99999993,12.00000004
17,59.99999993,13.00000005
17,60.99999993,15.00000005
17,61.99999993,15.00000005
17,65.99999993,15.00000005
17,65.66406249,12.33593748
17,64.99999993,11.00000004
18,59.99999993,0.00000003
18,55.99999993,0.00000003
18,55.99999993,4.00000004
18,54.99999992,4.00000004
18,54.99999992,7.00000004
18,55.99999993,7.00000004
18,57.99999993,7.00000004
18,58.66406249,5.66406244
18,59.33593753,2.33593748
18,59.99999993,2.00000004
18,59.99999993,0.00000003
19,17.00000005,13.00000005
19,14.00000005,13.00000005
19,14.00000005,14.00000005
19,14.00000005,15.00000005
19,14.66406245,16.33593749
19,15.00000005,20.00000005
19,16.00000005,20.00000005
19,18.00000005,20.00000005
19,18.66406245,18.66406245
19,19.00000005,16.00000005
19,18.33593749,15.66406245
19,17.00000005,13.00000005
20,6.00000004,69.99999994
20,4.00000004,69.99999994
20,4.00000004,71.99999994
20,3.33593748,73.33593754
20,3.00000004,75.99999994
20,5.00000004,75.99999994
20,6.00000004,75.99999994
20,6.00000004,74.99999994
20,7.00000004,74.99999994
20,7.66406244,73.6640625
20,8.00000004,70.99999994
20,6.00000004,69.99999994
21,90.99999996,38.00000007
21,88.33593756,38.33593751
21,86.99999995,39.00000007
21,86.32812507,40.32812503
21,84.99999995,41.00000007
21,84.99999995,44.00000007
21,87.99999996,44.00000007
21,87.99999996,43.00000007
21,88.99999996,43.00000007
21,89.671875,41.67187495
21,90.99999996,41.00000007
21,90.99999996,38.00000007
22,48.00000008,37.00000007
22,45.00000008,37.00000007
22,44.21438215,38.55296327
22,42.00000007,39.00000007
22,42.00000007,40.00000007
22,42.00000007,42.00000007
22,43.00000007,42.00000007
22,45.66406248,41.66406247
22,47.00000008,41.00000007
22,48.00000008,39.00000007
22,48.00000008,38.00000007
22,48.00000008,37.00000007
23,99.99999997,38.00000007
23,98.99999997,38.00000007
23,97.99999996,38.00000007
23,97.99999996,39.00000007
23,97.32812492,40.32812503
23,95.99999996,41.00000007
23,94.99999996,41.00000007
23,94.99999996,42.00000007
23,94.99999996,44.00000007
23,97.99999996,44.00000007
23,99.99999997,43.00000007
23,99.99999997,38.00000007
24,53.99999992,39.00000007
24,52.99999992,39.00000007
24,50.99999992,39.00000007
24,50.99999992,40.00000007
24,51.33593752,43.66406247
24,51.99999992,45.00000008
24,52.99999992,45.00000008
24,54.99999992,45.00000008
24,54.99999992,44.00000007
24,54.99999992,41.00000007
24,54.99999992,40.00000007
24,53.99999992,40.00000007
24,53.99999992,39.00000007
25,58.99999993,87.99999996
25,55.99999993,87.99999996
25,53.99999992,88.99999996
25,53.99999992,91.99999996
25,54.99999992,91.99999996
25,58.99999993,91.99999996
25,59.99999993,91.99999996
25,59.99999993,89.99999996
25,59.99999993,88.99999996
25,58.99999993,88.99999996
25,58.99999993,87.99999996
26,36.00000007,7.00000004
26,35.00000007,7.00000004
26,33.00000006,7.00000004
26,33.00000006,9.00000004
26,34.00000007,11.00000004
26,34.00000007,13.00000005
26,36.00000007,13.00000005
26,37.00000007,13.00000005
26,37.00000007,8.00000004
26,36.00000007,8.00000004
26,36.00000007,7.00000004
27,74.99999994,48.00000008
27,73.99999994,48.00000008
27,71.99999994,48.00000008
27,70.99999994,49.99999992
27,70.99999994,50.99999992
27,69.99999994,50.99999992
27,69.99999994,53.99999992
27,73.19184874,53.59750744
27,73.99999994,51.99999992
27,73.99999994,50.99999992
27,74.99999994,50.99999992
27,74.99999994,49.99999992
27,74.99999994,49.00000008
27,74.99999994,48.00000008
28,5.00000004,4.00000004
28,2.00000004,4.00000004
28,2.00000004,5.00000004
28,2.33593748,6.66406244
28,3.00000004,8.00000004
28,4.33593748,8.66406244
28,8.00000004,9.00000004
28,8.00000004,8.00000004
28,8.00000004,7.00000004
28,7.66406244,6.33593748
28,5.67187508,5.328125
28,5.00000004,4.00000004
29,0.00000003,36.00000007
29,0.00000003,39.00000007
29,1.00000003,39.00000007
29,1.00000003,40.00000007
29,1.00000003,42.00000007
29,3.00000004,42.00000007
29,4.00000004,42.00000007
29,6.00000004,42.00000007
29,6.00000004,41.00000007
29,6.00000004,40.00000007
29,4.00000004,37.00000007
29,2.66406244,36.33593751
29,0.00000003,36.00000007
30,82.99999995,78.99999995
30,81.99999995,78.99999995
30,80.99999995,78.99999995
30,80.99999995,81.99999995
30,82.99999995,81.99999995
30,82.99999995,83.99999995
30,84.99999995,83.99999995
30,85.99999995,83.99999995
30,85.99999995,80.99999995
30,85.21438603,79.44703483
30,82.99999995,78.99999995
31,71.99999994,5.00000004
31,68.99999994,5.00000004
31,68.99999994,6.00000004
31,66.99999994,6.00000004
31,66.99999994,8.00000004
31,67.67187498,9.328125
31,68.99999994,10.00000004
31,69.99999994,10.00000004
31,71.5975113,9.19184868
31,71.99999994,6.00000004
31,71.99999994,5.00000004
32,18.00000005,94.99999996
32,16.00000005,94.99999996
32,14.00000005,95.99999996
32,14.00000005,96.99999996
32,13.00000005,96.99999996
32,13.00000005,99.99999997
32,18.00000005,99.99999997
32,18.00000005,97.99999996
32,18.00000005,94.99999996
33,77.99999995,8.00000004
33,76.99999995,8.00000004
33,74.99999994,8.00000004
33,74.6640625,9.66406244
33,73.99999994,11.00000004
33,73.99999994,13.00000005
33,73.99999994,14.00000005
33,74.99999994,14.00000005
33,75.99999994,14.00000005
33,76.99999995,14.00000005
33,76.99999995,12.00000004
33,77.99999995,12.00000004
33,77.99999995,11.00000004
33,77.99999995,8.00000004
34,40.00000007,72.99999994
34,37.00000007,72.99999994
34,37.40843575,75.59156234
34,38.00000007,77.99999995
34,38.00000007,78.99999995
34,40.00000007,78.99999995
34,41.00000007,78.99999995
34,41.00000007,75.99999994
34,41.00000007,74.99999994
34,41.00000007,73.99999994
34,40.00000007,73.99999994
34,40.00000007,72.99999994
35,35.00000007,57.99999993
35,33.3359375,58.33593753
35,32.00000006,58.99999993
35,32.00000006,60.99999993
35,32.00000006,61.99999993
35,35.12319943,63.36960217
35,36.00000007,61.99999993
35,36.66406247,60.66406249
35,37.00000007,58.99999993
35,37.00000007,57.99999993
35,35.00000007,57.99999993
36,74.99999994,56.99999993
36,72.99999994,56.99999993
36,71.99999994,56.99999993
36,71.99999994,57.99999993
36,70.99999994,57.99999993
36,70.99999994,60.99999993
36,73.99999994,60.99999993
36,73.99999994,59.99999993
36,76.99999995,59.99999993
36,76.99999995,58.99999993
36,76.99999995,57.99999993
36,76.99999995,56.99999993
36,74.99999994,56.99999993
37,6.00000004,92.99999996
37,4.00000004,92.99999996
37,4.00000004,94.99999996
37,4.00000004,96.99999996
37,6.00000004,97.99999996
37,7.00000004,97.99999996
37,8.00000004,97.99999996
37,9.00000004,97.99999996
37,9.00000004,94.99999996
37,7.00000004,94.99999996
37,7.00000004,92.99999996
37,6.00000004,92.99999996
38,97.99999996,44.00000007
38,94.99999996,44.00000007
38,93.99999996,44.00000007
38,93.99999996,45.00000008
38,92.40843964,47.40843576
38,91.99999996,49.00000008
38,91.99999996,49.99999992
38,94.99999996,49.99999992
38,97.56437676,46.56437688
38,97.99999996,45.00000008
38,97.99999996,44.00000007
39,21.00000005,61.99999993
39,18.00000005,61.99999993
39,18.00000005,62.99999993
39,18.00000005,65.99999993
39,18.00000005,66.99999994
39,19.33593749,67.6640625
39,22.00000005,67.99999994
39,22.00000005,64.99999993
39,21.00000005,64.99999993
39,21.00000005,62.99999993
39,21.00000005,61.99999993
40,73.99999994,97.99999996
40,72.99999994,97.99999996
40,70.99999994,97.99999996
40,66.99999994,97.99999996
40,64.99999993,97.99999996
40,64.99999993,99.99999997
40,73.99999994,99.99999997
40,73.99999994,98.99999997
40,73.99999994,97.99999996
41,21.00000005,19.00000005
41,20.33593749,20.33593749
41,20.00000005,24.00000006
41,23.00000005,24.00000006
41,23.00000005,22.00000005
41,25.00000006,22.00000005
41,25.00000006,20.00000005
41,25.00000006,19.00000005
41,21.00000005,19.00000005
42,94.99999996,79.99999995
42,93.99999996,79.99999995
42,92.99999996,79.99999995
42,91.99999996,83.99999995
42,91.99999996,84.99999995
42,94.99999996,84.99999995
42,97.66406252,83.66406251
42,97.99999996,82.99999995
42,97.99999996,80.99999995
42,96.33593756,80.66406251
42,94.99999996,79.99999995
43,61.99999993,77.99999995
43,59.99999993,77.99999995
43,59.99999993,78.99999995
43,57.99999993,78.99999995
43,57.99999993,79.99999995
43,57.99999993,81.99999995
43,58.99999993,81.99999995
43,59.99999993,81.99999995
43,59.99999993,82.99999995
43,59.99999993,83.99999995
43,60.99999993,83.99999995
43,62.99999993,83.99999995
43,62.99999993,80.99999995
43,62.99999993,77.99999995
43,61.99999993,77.99999995
44,19.00000005,72.99999994
44,18.00000005,72.99999994
44,17.00000005,72.99999994
44,16.00000005,74.99999994
44,16.00000005,75.99999994
44,16.00000005,78.99999995
44,17.00000005,78.99999995
44,19.21438213,78.55296523
44,20.00000005,76.99999995
44,20.00000005,75.99999994
44,20.00000005,73.99999994
44,20.00000005,72.99999994
44,19.00000005,72.99999994
45,0.00000003,26.00000006
45,0.00000003,31.00000006
45,3.00000004,31.00000006
45,3.00000004,30.00000006
45,4.00000004,30.00000006
45,4.00000004,27.00000006
45,2.66406244,26.3359375
45,0.00000003,26.00000006
46,90.99999996,62.99999993
46,87.99999996,62.99999993
46,87.99999996,63.99999993
46,86.99999995,63.99999993
46,85.99999995,65.99999993
46,86.62925723,68.38515466
46,89.99999996,66.99999994
46,90.66406252,65.66406249
46,90.99999996,62.99999993
47,29.00000006,47.00000008
47,28.00000006,49.00000008
47,28.00000006,53.99999992
47,31.00000006,53.99999992
47,31.00000006,49.99999992
47,32.00000006,49.99999992
47,32.00000006,48.00000008
47,32.00000006,47.00000008
47,29.00000006,47.00000008
48,90.99999996,90.99999996
48,89.99999996,90.99999996
48,88.99999996,90.99999996
48,87.99999996,90.99999996
48,87.99999996,91.99999996
48,87.99999996,93.99999996
48,89.32812508,94.671875
48,89.99999996,95.99999996
48,90.99999996,95.99999996
48,91.99999996,95.99999996
48,93.36960604,95.12320092
48,91.99999996,91.99999996
48,90.99999996,91.99999996
48,90.99999996,90.99999996
49,5.00000004,75.99999994
49,3.00000004,75.99999994
49,2.00000004,75.99999994
49,2.00000004,76.99999995
49,2.00000004,77.99999995
49,2.66406244,79.33593755
49,3.00000004,80.99999995
49,3.00000004,81.99999995
49,5.00000004,81.99999995
49,6.00000004,81.99999995
49,6.00000004,79.99999995
49,6.00000004,76.99999995
49,5.00000004,76.99999995
49,5.00000004,75.99999994
50,10.00000004,19.00000005
50,7.00000004,19.00000005
50,6.00000004,19.00000005
50,6.00000004,20.00000005
50,5.00000004,20.00000005
50,5.00000004,23.00000005
50,7.00000004,23.00000005
50,8.00000004,23.00000005
50,10.00000004,23.00000005
50,10.00000004,22.00000005
50,11.00000004,22.00000005
50,11.00000004,19.00000005
50,10.00000004,19.00000005
51,42.00000007,31.00000006
51,42.00000007,34.00000007
51,43.00000007,34.00000007
51,43.00000007,35.00000007
51,45.00000008,35.00000007
51,46.00000008,35.00000007
51,46.59156424,32.59156038
51,47.00000008,30.00000006
51,47.00000008,29.00000006
51,44.00000007,29.00000006
51,44.00000007,31.00000006
51,42.00000007,31.00000006
52,72.99999994,64.99999993
52,70.99999994,64.99999993
52,69.99999994,64.99999993
52,69.99999994,65.99999993
52,66.99999994,65.99999993
52,67.33593754,68.6640625
52,67.99999994,69.99999994
52,70.6640625,69.6640625
52,71.99999994,68.99999994
52,72.6640625,67.6640625
52,72.99999994,65.99999993
52,72.99999994,64.99999993
53,80.99999995,35.00000007
53,79.99999995,35.00000007
53,76.99999995,35.00000007
53,76.99999995,36.00000007
53,75.99999994,36.00000007
53,75.99999994,37.00000007
53,74.99999994,37.00000007
53,74.99999994,39.00000007
53,74.99999994,40.00000007
53,75.99999994,40.00000007
53,77.99999995,40.00000007
53,79.99999995,40.00000007
53,80.33593755,38.33593751
53,80.99999995,37.00000007
53,80.99999995,36.00000007
53,80.99999995,35.00000007
54,17.00000005,60.99999993
54,16.00000005,60.99999993
54,15.00000005,60.99999993
54,14.00000005,60.99999993
54,14.00000005,61.99999993
54,12.00000004,61.99999993
54,12.00000004,62.99999993
54,12.00000004,64.99999993
54,13.00000005,64.99999993
54,14.33593749,65.66406249
54,18.00000005,65.99999993
54,18.00000005,62.99999993
54,17.00000005,62.99999993
54,17.00000005,60.99999993
55,76.99999995,2.00000004
55,74.99999994,2.00000004
55,73.67187498,2.67187508
55,72.99999994,4.00000004
55,72.99999994,6.00000004
55,73.99999994,6.00000004
55,73.99999994,8.00000004
55,74.99999994,8.00000004
55,76.99999995,8.00000004
55,76.99999995,6.00000004
55,75.63039402,5.1231994
55,76.99999995,2.00000004
56,21.00000005,16.00000005
56,20.00000005,16.00000005
56,19.00000005,16.00000005
56,18.66406245,18.66406245
56,18.00000005,20.00000005
56,18.00000005,23.00000005
56,18.00000005,24.00000006
56,19.00000005,24.00000006
56,20.00000005,24.00000006
56,20.33593749,20.33593749
56,21.00000005,19.00000005
56,21.00000005,16.00000005
57,99.99999997,14.00000005
57,98.33593757,14.33593749
57,97.49708556,17.24265285
57,95.99999996,18.00000005
57,95.99999996,21.00000005
57,99.99999997,21.00000005
57,99.99999997,14.00000005
58,25.00000006,50.99999992
58,22.00000005,50.99999992
58,21.32812501,52.32812504
58,20.00000005,52.99999992
58,20.00000005,55.99999993
58,22.00000005,55.99999993
58,22.00000005,56.99999993
58,25.00000006,56.99999993
58,25.00000006,55.99999993
58,25.00000006,51.99999992
58,25.00000006,50.99999992
59,48.00000008,39.00000007
59,47.00000008,41.00000007
59,47.00000008,42.00000007
59,48.00000008,42.00000007
59,48.00000008,44.00000007
59,49.99999992,45.00000008
59,51.99999992,45.00000008
59,51.33593752,43.66406247
59,50.99999992,40.00000007
59,49.66406248,39.33593751
59,48.00000008,39.00000007
60,10.00000004,58.99999993
60,9.00000004,58.99999993
60,7.00000004,59.99999993
60,7.00000004,62.99999993
60,8.00000004,62.99999993
60,12.00000004,62.99999993
60,12.00000004,61.99999993
60,12.00000004,60.99999993
60,11.328125,59.67187497
60,10.00000004,58.99999993
61,36.00000007,52.99999992
61,32.80815126,53.40249256
61,32.00000006,54.99999992
61,32.00000006,58.99999993
61,33.3359375,58.33593753
61,35.00000007,57.99999993
61,35.00000007,55.99999993
61,36.00000007,55.99999993
61,36.00000007,52.99999992
62,23.00000005,1.00000003
62,23.00000005,4.00000004
62,23.3359375,5.66406244
62,24.00000006,7.00000004
62,25.3359375,7.66406244
62,27.00000006,8.00000004
62,28.00000006,8.00000004
62,28.00000006,7.00000004
62,28.00000006,4.00000004
62,28.00000006,3.00000004
62,27.00000006,3.00000004
62,26.00000006,3.00000004
62,26.00000006,1.00000003
62,23.00000005,1.00000003
63,1.00000003,40.00000007
63,0.00000003,40.00000007
63,0.00000003,48.00000008
63,1.00000003,48.00000008
63,3.00000004,48.00000008
63,3.00000004,46.00000008
63,3.00000004,45.00000008
63,1.71922356,44.50000007
63,3.00000004,44.00000007
63,3.00000004,42.00000007
63,1.00000003,42.00000007
63,1.00000003,40.00000007
64,45.00000008,16.00000005
64,43.00000007,16.00000005
64,42.00000007,16.00000005
64,40.00000007,17.00000005
64,40.00000007,20.00000005
64,41.00000007,20.00000005
64,42.66406247,20.33593749
64,44.00000007,21.00000005
64,46.00000008,21.00000005
64,46.00000008,18.00000005
64,45.00000008,16.00000005
65,59.99999993,82.99999995
65,58.99999993,82.99999995
65,57.99999993,82.99999995
65,57.99999993,83.99999995
65,56.99999993,83.99999995
65,54.99999992,83.99999995
65,54.99999992,86.99999995
65,55.99999993,86.99999995
65,55.99999993,87.99999996
65,58.99999993,87.99999996
65,59.99999993,87.99999996
65,60.66406249,86.66406251
65,60.99999993,83.99999995
65,59.99999993,83.99999995
65,59.99999993,82.99999995
66,65.99999993,80.99999995
66,62.99999993,80.99999995
66,62.99999993,83.99999995
66,63.99999993,83.99999995
66,65.99999993,83.99999995
66,65.99999993,80.99999995
67,68.99999994,26.00000006
67,66.99999994,29.00000006
67,66.99999994,31.00000006
67,70.99999994,31.00000006
67,71.99999994,31.00000006
67,72.99999994,31.00000006
67,72.99999994,30.00000006
67,72.99999994,29.00000006
67,72.99999994,27.00000006
67,70.33593754,26.66406246
67,68.99999994,26.00000006
68,23.00000005,67.99999994
68,21.34400741,70.39846426
68,19.00000005,70.99999994
68,19.00000005,72.99999994
68,20.00000005,72.99999994
68,20.00000005,73.99999994
68,23.00000005,73.99999994
68,23.40249062,70.8081513
68,25.66406246,69.6640625
68,26.00000006,68.99999994
68,26.00000006,67.99999994
68,23.00000005,67.99999994
69,80.99999995,81.99999995
69,80.99999995,84.99999995
69,81.33593755,86.66406251
69,81.99999995,87.99999996
69,83.99999995,87.99999996
69,84.99999995,87.99999996
69,84.99999995,86.99999995
69,84.99999995,84.99999995
69,84.99999995,83.99999995
69,82.99999995,83.99999995
69,82.99999995,81.99999995
69,80.99999995,81.99999995
70,14.00000005,74.99999994
70,12.00000004,74.99999994
70,11.00000004,74.99999994
70,11.00000004,76.99999995
70,10.33593748,78.33593755
70,10.00000004,79.99999995
70,10.00000004,80.99999995
70,11.00000004,80.99999995
70,13.00000005,80.99999995
70,13.78561781,79.44703483
70,16.00000005,78.99999995
70,16.00000005,75.99999994
70,14.00000005,75.99999994
70,14.00000005,74.99999994
71,84.99999995,75.99999994
71,83.99999995,75.99999994
71,83.99999995,76.99999995
71,82.99999995,76.99999995
71,82.99999995,78.99999995
71,85.21438603,79.44703483
71,85.99999995,80.99999995
71,87.66406252,80.66406251
71,88.99999996,79.99999995
71,88.99999996,77.99999995
71,88.99999996,76.99999995
71,87.99999996,76.99999995
71,86.66406251,76.33593754
71,84.99999995,75.99999994
72,31.00000006,92.99999996
72,27.00000006,92.99999996
72,26.32812502,94.32812492
72,25.00000006,94.99999996
72,25.00000006,96.99999996
72,25.00000006,97.99999996
72,28.00000006,97.99999996
72,30.00000006,97.99999996
72,30.00000006,95.99999996
72,31.00000006,95.99999996
72,31.00000006,93.99999996
72,31.00000006,92.99999996
73,30.00000006,37.00000007
73,28.00000006,38.00000007
73,28.00000006,39.00000007
73,28.81687542,42.18312455
73,30.00000006,43.00000007
73,32.00000006,43.00000007
73,32.00000006,38.00000007
73,32.00000006,37.00000007
73,30.00000006,37.00000007
74,83.99999995,3.00000004
74,81.99999995,3.00000004
74,83.38515467,6.37074276
74,80.99999995,7.00000004
74,80.99999995,8.00000004
74,81.99999995,10.00000004
74,84.99999995,10.00000004
74,84.99999995,6.00000004
74,84.99999995,3.00000004
74,83.99999995,3.00000004
75,81.99999995,71.99999994
75,78.99999995,71.99999994
75,78.99999995,73.99999994
75,78.99999995,74.99999994
75,78.99999995,76.99999995
75,80.99999995,76.99999995
75,82.99999995,76.99999995
75,83.99999995,76.99999995
75,83.99999995,75.99999994
75,83.99999995,74.99999994
75,81.99999995,71.99999994
76,31.00000006,53.99999992
76,28.00000006,53.99999992
76,26.00000006,53.99999992
76,26.00000006,55.99999993
76,26.00000006,57.99999993
76,27.00000006,57.99999993
76,28.00000006,57.99999993
76,31.00000006,57.99999993
76,31.00000006,54.99999992
76,31.00000006,53.99999992
77,46.00000008,27.00000006
77,43.00000007,27.00000006
77,43.00000007,28.00000006
77,42.00000007,28.00000006
77,42.00000007,30.00000006
77,42.00000007,31.00000006
77,44.00000007,31.00000006
77,44.00000007,29.00000006
77,47.00000008,29.00000006
77,47.00000008,30.00000006
77,49.00000008,30.00000006
77,49.00000008,28.00000006
77,49.00000008,27.00000006
77,46.00000008,27.00000006
78,1.00000003,83.99999995
78,0.00000003,83.99999995
78,0.00000003,87.99999996
78,1.745625,88.25437548
78,3.25437492,89.7456246
78,6.00000004,89.99999996
78,5.59156228,87.40843771
78,4.00000004,84.99999995
78,2.33593748,84.66406251
78,1.00000003,83.99999995
79,41.00000007,20.00000005
79,41.00000007,21.00000005
79,41.00000007,23.00000005
79,44.00000007,23.00000005
79,44.00000007,21.00000005
79,42.66406247,20.33593749
79,41.00000007,20.00000005
80,61.99999993,23.00000005
80,60.33593753,23.3359375
80,58.99999993,24.00000006
80,58.99999993,25.00000006
80,58.99999993,27.00000006
80,57.99999993,27.00000006
80,57.99999993,30.00000006
80,59.99999993,30.00000006
80,61.49708937,29.24265286
80,62.33593753,26.3359375
80,62.99999993,26.00000006
80,62.99999993,23.00000005
80,61.99999993,23.00000005
81,65.99999993,57.99999993
81,63.99999993,57.99999993
81,62.99999993,57.99999993
81,62.99999993,59.99999993
81,61.99999993,59.99999993
81,61.99999993,61.99999993
81,61.99999993,62.99999993
81,65.99999993,62.99999993
81,65.99999993,61.99999993
81,65.99999993,60.99999993
81,66.99999994,60.99999993
81,66.99999994,58.99999993
81,66.99999994,57.99999993
81,65.99999993,57.99999993
82,30.00000006,44.00000007
82,27.00000006,44.00000007
82,26.00000006,44.00000007
82,26.00000006,46.00000008
82,27.00000006,46.00000008
82,27.00000006,47.00000008
82,29.00000006,47.00000008
82,32.00000006,47.00000008
82,32.00000006,48.00000008
82,33.00000006,48.00000008
82,33.00000006,45.00000008
82,31.3359375,44.66406248
82,30.00000006,44.00000007
83,25.00000006,64.99999993
83,22.00000005,64.99999993
83,22.00000005,67.99999994
83,23.00000005,67.99999994
83,26.00000006,67.99999994
83,26.00000006,68.99999994
83,30.00000006,68.99999994
83,30.00000006,66.99999994
83,29.00000006,66.99999994
83,25.80815126,66.59750746
83,25.00000006,64.99999993
84,9.00000004,2.00000004
84,8.00000004,2.00000004
84,5.00000004,2.00000004
84,5.00000004,4.00000004
84,5.67187508,5.328125
84,7.66406244,6.33593748
84,8.00000004,7.00000004
84,9.00000004,7.00000004
84,9.00000004,6.00000004
84,10.00000004,6.00000004
84,10.00000004,3.00000004
84,9.00000004,3.00000004
84,9.00000004,2.00000004
85,76.99999995,19.00000005
85,76.99999995,20.00000005
85,77.99999995,20.00000005
85,77.99999995,22.00000005
85,80.99999995,22.00000005
85,83.33593755,20.81829077
85,82.66406251,18.33593749
85,81.99999995,18.00000005
85,80.99999995,18.00000005
85,77.62925723,16.61484533
85,76.99999995,19.00000005
86,35.00000007,36.00000007
86,34.00000007,36.00000007
86,34.00000007,38.00000007
86,34.78561783,39.55296327
86,37.00000007,40.00000007
86,40.12319943,41.36960215
86,41.00000007,40.00000007
86,41.00000007,39.00000007
86,40.32812503,37.67187495
86,39.00000007,37.00000007
86,35.00000007,36.00000007
87,85.99999995,65.99999993
87,83.99999995,65.99999993
87,82.99999995,67.99999994
87,83.99999995,67.99999994
87,83.99999995,69.99999994
87,84.99999995,69.99999994
87,86.99999995,69.99999994
87,89.99999996,69.99999994
87,89.99999996,67.99999994
87,89.99999996,66.99999994
87,86.62925723,68.38515466
